cable_id,ifc_global_id,name,ifc_class,floor_id,storey,x,y,z,size_label,width_mm,height_mm,length_mm,system_code,system_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
cab_0KggcLjxH38OIdhz_RmUyO,0KggcLjxH38OIdhz_RmUyO,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,37.03,41.543,54.325,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 54349.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2449.999, ""13 Asennuskorko, kerroskorosta"": 2425.0, ""03 Asennuskorko, abs."": 54325.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2400.002, ""04 Komponentin alapinnan korko, abs."": 54300.002, ""id"": 30978}}"
cab_2cGYBx38f09fsYvyCswX1M,2cGYBx38f09fsYvyCswX1M,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,38.851,49.886,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 30942}}"
cab_2cGYBx38f09fsYvyCswX1j,2cGYBx38f09fsYvyCswX1j,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,42.853,53.283,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 30942}}"
cab_2cGYBx38f09fsYvyCswX1b,2cGYBx38f09fsYvyCswX1b,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,34.236,55.321,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 30942}}"
cab_2cGYBx38f09fsYvyCswX1a,2cGYBx38f09fsYvyCswX1a,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,38.238,58.719,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 30942}}"
cab_0v5ZMY9z92W9XFjubzgiSu,0v5ZMY9z92W9XFjubzgiSu,G02-TIKAS-VAAKA-T-HAARA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,29.099,45.927,54.525,300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-T-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30804}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30844}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Asennushyllyn T-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHT"", ""03 Komponentin koodi"": ""T-TATE-01-01-003"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30852}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgiTN,0v5ZMY9z92W9XFjubzgiTN,G02-TIKAS-VAAKA-X-HAARA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,29.346,45.635,54.525,300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Asennushyllyn X-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHX"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""03 Komponentin koodi"": ""T-TATE-01-01-004"", ""id"": 30806}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30914}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-X-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30932}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo58,0v5ZMY9z92W9XFjubzgo58,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,30.803,46.871,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo50,0v5ZMY9z92W9XFjubzgo50,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,30.065,47.74,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo5t,0v5ZMY9z92W9XFjubzgo5t,G02-TIKAS-VAAKA-X-HAARA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,33.844,50.949,54.525,300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Asennushyllyn X-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHX"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""03 Komponentin koodi"": ""T-TATE-01-01-004"", ""id"": 30806}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30914}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-X-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30932}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo5r,0v5ZMY9z92W9XFjubzgo5r,G02-TIKAS-VAAKA-T-HAARA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,35.112,52.025,54.525,300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-T-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30804}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30844}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Asennushyllyn T-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHT"", ""03 Komponentin koodi"": ""T-TATE-01-01-003"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30852}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo5b,0v5ZMY9z92W9XFjubzgo5b,G02-TIKAS-VAAKA-X-HAARA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,29.59,45.349,54.525,300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Asennushyllyn X-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHX"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""03 Komponentin koodi"": ""T-TATE-01-01-004"", ""id"": 30806}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30914}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-X-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30932}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
cab_0v5ZMY9z92W9XFjubzgo6R,0v5ZMY9z92W9XFjubzgo6R,G02-TIKAS-VAAKA-KULMA-R0,IfcCableCarrierFitting,floor_basement,00_Kellari,31.381,46.87,54.525,300 mm x 50 mm - 300 mm x 50 mm,,,,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Komponentti"": {""03 Komponentin koodi"": ""T-TATE-01-01-002"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AHK"", ""04 Komponentin yleisnimi"": ""Asennushyllyn kulmakappale"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 30780}, ""FI_Geometria"": {""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""Koko"": ""300 mm x 50 mm - 300 mm x 50 mm"", ""id"": 30796}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-TIKAS-VAAKA-KULMA-R0"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30848}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54499.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2650.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2599.999, ""13 Asennuskorko, kerroskorosta"": 2625.0, ""03 Asennuskorko, abs."": 54525.0, ""02 Komponentin yläpinnan korko, abs."": 54550.001, ""id"": 30860}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 30962}}"
