ifc_global_id,ifc_class,kind,field,value,status
3Sg96Yq1H0KeIY_4TWSyr8,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr8,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr8,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr8,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrB,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrB,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrB,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrB,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrB,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrA,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrA,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrA,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrA,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrA,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrD,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrD,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrD,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrD,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrD,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrC,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrC,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrC,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrC,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrC,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrF,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrF,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrF,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrF,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrF,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyrE,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyrE,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyrE,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyrE,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyrE,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr1,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr1,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr1,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr1,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr1,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr0,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr0,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr0,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr0,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr0,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr3,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr3,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr3,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr3,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr3,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr2,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr2,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr2,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr2,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr2,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr5,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr5,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr5,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr5,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr5,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr4,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr4,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr4,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr4,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr4,IfcLightFixture,lighting,system_code,T0101,present
3Sg96Yq1H0KeIY_4TWSyr7,IfcLightFixture,lighting,voltage_v,230.0,present
3Sg96Yq1H0KeIY_4TWSyr7,IfcLightFixture,lighting,design_power_w,5.0,present
3Sg96Yq1H0KeIY_4TWSyr7,IfcLightFixture,lighting,power_factor,1.0,present
3Sg96Yq1H0KeIY_4TWSyr7,IfcLightFixture,lighting,phase_count,1.0,present
3Sg96Yq1H0KeIY_4TWSyr7,IfcLightFixture,lighting,system_code,T0101,present
3_Vw3p52X7Ch9hzKN_izfn,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izfn,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izfn,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izfn,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izfn,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_ize8,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_ize8,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_ize8,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_ize8,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_ize8,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izeQ,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izeQ,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izeQ,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izeQ,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izeQ,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izeP,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izeP,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izeP,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izeP,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izeP,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izec,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izec,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izec,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izec,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izec,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izeb,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izeb,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izeb,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izeb,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izeb,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izeo,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izeo,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izeo,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izeo,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izeo,IfcLightFixture,lighting,system_code,S0301,present
3_Vw3p52X7Ch9hzKN_izen,IfcLightFixture,lighting,voltage_v,230.0,present
3_Vw3p52X7Ch9hzKN_izen,IfcLightFixture,lighting,design_power_w,17.0,present
3_Vw3p52X7Ch9hzKN_izen,IfcLightFixture,lighting,power_factor,1.0,present
3_Vw3p52X7Ch9hzKN_izen,IfcLightFixture,lighting,phase_count,1.0,present
3_Vw3p52X7Ch9hzKN_izen,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itklD2,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itklD2,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itklD2,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itklD2,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itklD2,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itkl2V,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itkl2V,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itkl2V,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itkl2V,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itkl2V,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itkl2G,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itkl2G,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itkl2G,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itkl2G,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itkl2G,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itkl2H,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itkl2H,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itkl2H,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itkl2H,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itkl2H,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itkl3v,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itkl3v,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itkl3v,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itkl3v,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itkl3v,IfcLightFixture,lighting,system_code,S0301,present
1kCnthd$L6h96Al9itkl3G,IfcLightFixture,lighting,voltage_v,230.0,present
1kCnthd$L6h96Al9itkl3G,IfcLightFixture,lighting,design_power_w,17.0,present
1kCnthd$L6h96Al9itkl3G,IfcLightFixture,lighting,power_factor,1.0,present
1kCnthd$L6h96Al9itkl3G,IfcLightFixture,lighting,phase_count,1.0,present
1kCnthd$L6h96Al9itkl3G,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG7BE,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG7BE,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG7BE,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG7BE,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG7BE,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG76A,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG76A,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG76A,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG76A,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG76A,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG77v,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG77v,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG77v,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG77v,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG77v,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG77m,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG77m,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG77m,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG77m,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG77m,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG77h,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG77h,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG77h,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG77h,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG77h,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG77Y,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG77Y,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG77Y,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG77Y,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG77Y,IfcLightFixture,lighting,system_code,S0301,present
1Kz$WNqhz2lgx7f$MZG77L,IfcLightFixture,lighting,voltage_v,230.0,present
1Kz$WNqhz2lgx7f$MZG77L,IfcLightFixture,lighting,design_power_w,17.0,present
1Kz$WNqhz2lgx7f$MZG77L,IfcLightFixture,lighting,power_factor,1.0,present
1Kz$WNqhz2lgx7f$MZG77L,IfcLightFixture,lighting,phase_count,1.0,present
1Kz$WNqhz2lgx7f$MZG77L,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiDz,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiDz,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiDz,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiDz,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiDz,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiDm,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiDm,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiDm,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiDm,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiDm,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiA7,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiA7,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiA7,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiA7,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiA7,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiAQ,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiAQ,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiAQ,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiAQ,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiAQ,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiAH,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiAH,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiAH,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiAH,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiAH,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiAa,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiAa,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiAa,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiAa,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiAa,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiAx,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiAx,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiAx,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiAx,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiAx,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiBE,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiBE,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiBE,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiBE,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiBE,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiB5,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiB5,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiB5,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiB5,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiB5,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiBO,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiBO,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiBO,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiBO,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiBO,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiBY,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiBY,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiBY,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiBY,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiBY,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi8g,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi8g,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi8g,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi8g,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi8g,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi92,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi92,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi92,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi92,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi92,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi9O,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi9O,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi9O,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi9O,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi9O,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi9k,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi9k,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi9k,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi9k,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi9k,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi9Y,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi9Y,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi9Y,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi9Y,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi9Y,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLi9s,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLi9s,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLi9s,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLi9s,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLi9s,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiM3,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiM3,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiM3,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiM3,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiM3,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiMi,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiMi,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiMi,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiMi,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiMi,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiMY,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiMY,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiMY,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiMY,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiMY,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiMq,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiMq,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiMq,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiMq,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiMq,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiNA,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiNA,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiNA,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiNA,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiNA,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiNU,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiNU,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiNU,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiNU,IfcLightFixture,lighting,phase_count,1.0,present
0e4hVMCnvDmQ7SFoTZLiNU,IfcLightFixture,lighting,system_code,S0301,present
0e4hVMCnvDmQ7SFoTZLiNV,IfcLightFixture,lighting,voltage_v,230.0,present
0e4hVMCnvDmQ7SFoTZLiNV,IfcLightFixture,lighting,design_power_w,17.0,present
0e4hVMCnvDmQ7SFoTZLiNV,IfcLightFixture,lighting,power_factor,1.0,present
0e4hVMCnvDmQ7SFoTZLiNV,IfcLightFixture,lighting,phase_count,1.0,present
