load_point_id,ifc_global_id,name,device_tag,ifc_class,load_kind,category,floor_id,storey,x,y,z,voltage_v,design_power_w,design_power_present,design_power_is_zero,power_factor,phase_count,luminous_flux_lm,system_code,system_name,component_main_group,component_sub_group,manufacturer,product_type_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
lp_1yaBDab7f0QBZS1JVo8FGB,1yaBDab7f0QBZS1JVo8FGB,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,65.432,80.866,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_0C3BurT_98qgqyqHJxfQaZ,0C3BurT$98qgqyqHJxfQaZ,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,58.973,73.558,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_0C3BurT_98qgqyqHJxfQaW,0C3BurT$98qgqyqHJxfQaW,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,61.314,75.545,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_0C3BurT_98qgqyqHJxfQaX,0C3BurT$98qgqyqHJxfQaX,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,63.907,77.747,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_0C3BurT_98qgqyqHJxfQak,0C3BurT$98qgqyqHJxfQak,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,66.332,79.805,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_2J1vgHirr3Nf_fR6etI_5T,2J1vgHirr3Nf$fR6etI$5T,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,66.015,75.808,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_2J1vgHirr3Nf_fR6etI_4A,2J1vgHirr3Nf$fR6etI$4A,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,65.207,75.122,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_2J1vgHirr3Nf_fR6etIWx6,2J1vgHirr3Nf$fR6etIWx6,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,67.925,73.558,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_2J1vgHirr3Nf_fR6etIWx1,2J1vgHirr3Nf$fR6etIWx1,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,67.117,72.872,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_1gBUY9aX55Z9Ytwb7GQFJj,1gBUY9aX55Z9Ytwb7GQFJj,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,65.928,78.145,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_1gBUY9aX55Z9Ytwb7GQFJZ,1gBUY9aX55Z9Ytwb7GQFJZ,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,69.435,70.439,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
lp_1gBUY9aX55Z9Ytwb7GQFJm,1gBUY9aX55Z9Ytwb7GQFJm,Aava-AV12LLR,SIV01,IfcLightFixture,lighting,lights,floor_level_01,01_Kerros,70.586,69.084,57.9,230.0,34.0,True,False,1.0,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,Ensto,Aava-AV12LLR,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Valovirta"": 0.0, ""Tehokerroin"": 1.0, ""Vaiheiden lukumäärä"": 1.0, ""Teho"": 34.0, ""Jännite"": 230.0, ""Valonlähde"": ""LED"", ""id"": 33281}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Ensto"", ""Tuotetyypin nimi"": ""Aava-AV12LLR"", ""Tuotetyypin kuvaus"": ""Ripustettava sisävalaisin"", ""Tuotetyypin valmistajan linkki"": ""www.ensto.com"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33315}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV01"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33325}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 57849.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2400.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 2349.999, ""13 Asennuskorko, kerroskorosta"": 2400.0, ""03 Asennuskorko, abs."": 57900.0, ""02 Komponentin yläpinnan korko, abs."": 57900.001, ""id"": 33339}}"
