load_point_id,circuit_id,board_id,category,system_code,mapping_method,mapping_confidence
lp_2CukqXrIbC5ehoYxOxry_1,circuit_board_3N5QrrVL56chghraBSbwdo_lights,board_3N5QrrVL56chghraBSbwdo,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_E,circuit_board_3N5QrrVL56chghraBSbwdo_lights,board_3N5QrrVL56chghraBSbwdo,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_F,circuit_board_3N5QrrVL56chghraBSbwdo_lights,board_3N5QrrVL56chghraBSbwdo,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_r,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_p,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_m,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_n,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry__,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry__,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,S0301,system_code+floor+nearest,medium
lp_2CukqXrIbC5ehoYxOxry_y,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgDM,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgDO,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgDe,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgDo,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgC6,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgCU,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgCW,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgCZ,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgCt,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgCx,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgFF,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgFV,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgFj,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgFn,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgnt,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgnw,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgmE,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgmc,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgp4,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgox,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgow,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgr9,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgr8,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgrV,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0y53ejcOD3M8qQpqoxjgrU,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tiwj,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tivP,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1titQ,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1titC,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tiqu,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tiqe,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tipV,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tipU,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tip2,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tip_,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tipY,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tipj,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tioH,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tilN,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tilU,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1til1,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1til8,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tilp,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tilc,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,S0301,system_code+floor+nearest,medium
lp_1jCUETk5L5DQ7UP4U1tikt,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,S0301,system_code+floor+nearest,medium
lp_0igYU3Can5o8Sv3Bm7EeRo,circuit_board_3_XGvzQVX2IO92jk20E4kJ_lights,board_3_XGvzQVX2IO92jk20E4kJ,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeRh,circuit_board_1IIV9b5Dr84eaHsxik87Mo_lights,board_1IIV9b5Dr84eaHsxik87Mo,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeQ8,circuit_board_1BFJi9GR9EgeQt8GQ9AUhL_lights,board_1BFJi9GR9EgeQt8GQ9AUhL,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EePT,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeP8,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeP3,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeO3,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeOh,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeNS,circuit_board_3N5QrrVL56chghraBSbwWJ_lights,board_3N5QrrVL56chghraBSbwWJ,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeND,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeMN,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,T0101,floor+nearest,low
lp_0igYU3Can5o8Sv3Bm7EeM4,circuit_board_3_XGvzQVX2IO92jk20E2MP_lights,board_3_XGvzQVX2IO92jk20E2MP,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODEh,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODEY,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODD7,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODDi,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODCR,circuit_board_3_XGvzQVX2IO92jk20E4kJ_lights,board_3_XGvzQVX2IO92jk20E4kJ,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODCM,circuit_board_3_XGvzQVX2IO92jk20E4kJ_lights,board_3_XGvzQVX2IO92jk20E4kJ,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODC_,circuit_board_1IIV9b5Dr84eaHsxik87Mo_lights,board_1IIV9b5Dr84eaHsxik87Mo,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODCg,circuit_board_1BFJi9GR9EgeQt8GQ9AUhL_lights,board_1BFJi9GR9EgeQt8GQ9AUhL,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODBU,circuit_board_1BFJi9GR9EgeQt8GQ9ASY__lights,board_1BFJi9GR9EgeQt8GQ9ASY_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODB5,circuit_board_3N5QrrVL56chghraBSbwWJ_lights,board_3N5QrrVL56chghraBSbwWJ,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODBn,circuit_board_3N5QrrVL56chghraBSbwdo_lights,board_3N5QrrVL56chghraBSbwdo,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODBh,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODAT,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODAD,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODAn,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kODAi,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOD9l,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOD8B,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOD8u,circuit_board_1T4Dk9Ojj9rOi06EMenZ3G_lights,board_1T4Dk9Ojj9rOi06EMenZ3G,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOD8r,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOD8k,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCtR,circuit_board_0YlieLMgD4O9YRLNjlwdJu_lights,board_0YlieLMgD4O9YRLNjlwdJu,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCtK,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCtv,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCtt,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCtc,circuit_board_3_XGvzQVX2IO92jk20E2M__lights,board_3_XGvzQVX2IO92jk20E2M_,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCsN,circuit_board_3_XGvzQVX2IO92jk20E2MP_lights,board_3_XGvzQVX2IO92jk20E2MP,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCs_,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,T0101,floor+nearest,low
lp_1tuDY9925FEQYp1O7kOCsW,circuit_board_1T4Dk9Ojj9rOi06EMenZ3N_lights,board_1T4Dk9Ojj9rOi06EMenZ3N,lights,T0101,floor+nearest,low
lp_1aUKvm5Vn6pB1ZfN1xydlk,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydlJ,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydl5,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydin,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydim,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydil,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydia,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiZ,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiY,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiN,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiM,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiL,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydiA,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydi9,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1aUKvm5Vn6pB1ZfN1xydi8,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SWS,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SWT,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SXo,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SXp,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sch,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Scm,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Scr,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Scw,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sc2,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sc7,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72ScC,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72ScH,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72ScP,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72ScU,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SdZ,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sde,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sd8,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SdD,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SdI,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72SdU,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sas,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_2IZuESBwT7u8wwjhG72Sa_,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOkr,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOkq,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOkS,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOnj,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOnX,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
lp_1UCFLXu2L4sRyo4iASOOnW,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,S0301,system_code+floor+nearest,medium
